Task,gemma-4-31b-it
321b1fc6.json,"Identify a template object (non-zero, non-eight colors) and target objects (color 8). Replace each target object with the template's pattern and colors, then remove the original template object by setting its cells to 0."
2dd70a9a.json,Connect the block of 3s to the block of 2s using a Manhattan path of 3s that replaces 0s and avoids cells containing 8.
32597951.json,Identify the bounding box of all cells with color 8 and fill all non-color 8 cells within that bounding box with color 3.
3618c87e.json,"Move the value 1 from row 2 to row 4 in columns where row 2 contains a 1 and row 3 contains a 5, replacing the 5 in row 4."
3428a4f5.json,"The output grid is determined by comparing the top and bottom input grids: if the cells at the same position are identical, the output is 0; if they are different, the output is 3."
3345333e.json,Identify a rectangular window of a specific color (azure) and replace it by removing that color and performing a union of the other non-background color (grey) pixels in the window's rows with the grey pixels from a shifted region (rows i+5).
363442ee.json,"The 3x3 block from the top-left corner is replicated and centered at every position where a cell of color 1 (blue) is located in the input grid, while preserving the original 3x3 block and the vertical gray line."
3631a71a.json,"Replace pixels of color 9 with the color of the pixel at the vertically mirrored position (row 29-r, column c). If the mirrored position also contains color 9, use the horizontally mirrored position (row r, column 29-c)."
36d67576.json,"The grid contains multiple clusters. A template cluster (containing colors 1, 2, 3, and 4) defines the relative positions of colors 1 and 3 based on the position of anchor color 2 relative to the center of the color 4 shape. Target clusters are formed by rotating the relative positions of colors 1 and 3 according to the rotation of anchor color 2 relative to the center of their respective color 4 shapes."
39a8645d.json,Identify all 3x3 patterns of a single color and output the 3x3 pattern that occurs most frequently in the input grid.
3906de3d.json,"For each column, count the number of 2s. Move these 2s to the first available cells (not containing 1s) starting immediately below the bottom-most 1 in that column."
36fdfd69.json,"Identify clusters of 2s (8-connected or connected via non-zero cells in the same row/column). For each cluster, find its bounding box and replace all non-zero, non-2 cells within that box with the value 4."
3aa6fb7a.json,"Identify every 2x2 square in the grid that contains exactly three cells of color 8 and one cell of color 0, and change that single 0 cell to color 1."
3af2c5a8.json,The grid is expanded by reflecting each row horizontally and then reflecting the entire resulting grid vertically.
39e1d7f9.json,"Identify source colors (S) and target color (T). Any cell orthogonally adjacent (up, down, left, right) to a cell of color S is filled with color T, while maintaining the existing line and source colors."
3ac3eb23.json,"Each seed pixel at (0, c) with color v creates a checkerboard pattern: in even rows, the pixel at (r, c) is color v; in odd rows, the pixels at (r, c-1) and (r, c+1) are color v."
3bd67248.json,"Keep the first column as is, add a diagonal of color 2 from the top-right to the cell above the bottom-left, and fill the last row (excluding the first column) with color 4."
3c9b0459.json,The grid is rotated 180 degrees.
3befdf3e.json,"For each square, swap the colors of the outer border and the inner square, then add an external border of the original outer color with a thickness equal to the side length of the original inner square."
3bdb4ada.json,"For every solid rectangle of height 3, the middle row is modified by replacing every second cell of that rectangle's color with 0, starting with the second cell of the rectangle."
3de23699.json,"Extract the area inside the frame defined by the frame color. Map the positions of the shape color within this area to the output grid, replacing the shape color with the frame color."
3eda0437.json,Identify the rectangular block of 0s with the largest minimum dimension and replace all 0s within that block with 6s.
3f7978a0.json,"Extract the subgrid bounded by the two columns containing vertical sequences of 5s, including the rows containing the 8s immediately above and below those sequences."
40853293.json,"Connect pairs of identical colors with lines (horizontal if they share a row, vertical if they share a column). Vertical lines take precedence over horizontal lines at intersection points."
3e980e27.json,"Replicate seed patterns around target pixels of the same color. For seed color 3, use the original orientation. For seed color 2, use the original orientation if the target is in the same row as the seed center, otherwise reflect the pattern across the vertical axis."
41e4d17e.json,"Identify the center of each 5x5 square outline of 1s. Draw a full-length vertical and horizontal line of 6s through each center, while preserving the original 1s of the square outlines."
4258a5f9.json,"For every cell containing the value 5, place a 3x3 square of 1s centered on that cell, while keeping the center cell as 5."
4093f84a.json,"Project points of a specific color onto the boundaries of a grey band (color 5). Points to the left/above the band are projected to the nearest band boundary, and points to the right/below are projected to the opposite boundary. The projected points then merge into the grey band, extending it at those specific rows/columns."
4290ef0e.json,"Identify distinct colored objects, determine their size (max of width/height), symmetrize each object into a square grid of that size, and nest them from largest to smallest, centering each smaller grid within the larger one."
4347f46a.json,"Hollow out all solid rectangles by replacing their interior cells with 0, while keeping the boundary cells intact."
444801d8.json,"Identify rectangular boundaries of color 1 with a single gap in the top edge and a seed color inside. Fill the interior of the boundary, the gap, and the entire row immediately above the boundary with the seed color."
42a50994.json,"Remove all connected components of the non-zero color that have a size of exactly 1, using 8-connectivity."
445eab21.json,"Identify the two shapes, calculate their bounding box areas, and create a 2x2 grid using the color of the shape with the larger area."
44f52bb0.json,"If the input grid is symmetric across both the middle row and the middle column, the output is 1; otherwise, it is 7."
44d8ac46.json,"Identify grey shapes with holes; if a hole is a perfect square, fill it with red cells (color 2). Otherwise, leave the hole as black cells (color 0)."
447fd412.json,"The source blue shape is scaled and replicated relative to each red marker. The scaling factor $k$ is determined by the size of the red marker ($k \times k$), where each pixel of the source shape is replaced by a $k \times k$ block of blue pixels, positioned relative to the marker's top-left corner based on the source shape's relative position to its own marker."
4522001f.json,"For each non-zero element on the input grid's main diagonal, a 4x4 block of the maximum input color is placed in a 9x9 grid. The position of the block is determined by the formula (r', c') = (4*(r-r0)+r0, 4*(c-c0)+c0), where (r0, c0) is the position of the first non-zero diagonal element."
46442a0e.json,"The input grid is expanded into a 2x2 arrangement of quadrants: Top-Left is the original, Top-Right is the transpose with reversed columns, Bottom-Left is the transpose with reversed rows, and Bottom-Right is the original rotated 180 degrees."
4612dd53.json,Fill any 0 that is located between two cells of color 1 or 2 in the same row or the same column. Repeat this process iteratively until no more cells can be filled.
46f33fce.json,"Each non-zero cell at (r, c) with color X in the 10x10 input grid is expanded into a 4x4 block of color X in a 20x20 output grid, starting at the top-left coordinate (2r-2, 2c-2)."
469497ad.json,"The output grid size is $M = N \times k$, where $k$ is the number of distinct colors in the input's last row plus one. The last $k$ rows and columns are filled with colors from the input's last row scaled by $k$. Internal blocks are scaled by $k$, and color 2 is placed on diagonals centered on the scaled internal block, excluding the block itself."
47c1f68c.json,"Extract the top-left quadrant, replace the pattern color with the cross color, and create a 2x2 mirrored tiling (horizontal, vertical, and both) to form the output grid."
48d8fb45.json,"Find the position (r, c) of the grey cell (color 5) and extract a 3x3 grid starting at row r+1 and column c-1."
496994bd.json,Mirror the non-zero rows from the top of the grid to the bottom in reverse order.
484b58aa.json,The grid follows a repeating pattern both horizontally and vertically. The vertical period is 9 rows. All zeros in the input grid are filled by completing this repeating 9-row pattern.
49d1d64f.json,The output grid adds a top and bottom row consisting of 0s padding the first and last input rows. The middle rows are formed by duplicating the first and last elements of each corresponding input row.
4be741c5.json,Identify the sequence of dominant colors in vertical or horizontal bands and output them as a 1xN or Nx1 grid respectively.
4938f0c2.json,"The red shape is mirrored horizontally, vertically, and point-symmetrically across the center of the 2x2 green square. The final grid is the union of the original red shape and its three mirrors, with the green square remaining in place."
4c4377d9.json,"The output grid is constructed by concatenating the input rows in reverse order (R3, R2, R1) followed by the input rows in their original order (R1, R2, R3)."
4c5c2cf0.json,"The pattern shape is mirrored across the vertical axis of the center shape and then both the original and mirrored patterns are reflected across the center point of the center shape, while the center shape remains unchanged."
50cb2852.json,"Replace the interior cells of all rectangular blocks of a single color (excluding color 0) with color 8, while keeping the boundary cells unchanged."
5117e062.json,"Identify the 3x3 shape containing color 8, extract its bounding box, and replace the color 8 cell with the shape's primary color."
508bd3b6.json,"Extend the diagonal line formed by color 8 pixels in both directions. When the line reaches a cell adjacent to the color 2 boundary, it reflects (reversing the horizontal direction for vertical boundaries and vertical direction for horizontal boundaries). The extended and reflected path is colored green (3), while the original color 8 pixels and color 2 boundary remain."
50846271.json,Identify horizontal and vertical segments of 2s. Any cell containing a 5 that is either located between two 2s in the same line (a gap) or immediately adjacent to the end of a segment of 2s (an extension) is changed to 8.
5168d44c.json,"Move the 3x3 block (red perimeter, green center) so that its center shifts to the next green cell in the sequence along the row."
53b68214.json,Extend the vertically repeating pattern from the input grid to fill a 10x10 output grid.
54d82841.json,"Identify the center ""hole"" of each downward-opening U-shape and place a pixel of color 4 in the last row of the grid at the corresponding column."
54d9e175.json,"The grid is divided into regions by grey lines (color 5). Each region's non-zero color is shifted by +5, and the entire region is filled with this new color, while the grey dividers remain unchanged."
543a7ed5.json,"Each magenta shape (color 6) is surrounded by a one-pixel-thick green border (color 3), and any internal holes within the magenta shapes are filled with yellow (color 4)."
539a4f51.json,"The output is a 10x10 grid derived from a 5x5 input grid (I). First, all 0s in I are replaced by the value of I[0,0] to create a modified grid I'. The output grid is then constructed as follows: the top-left 5x5 block is I', the top-right 5x5 block consists of the first row of I' repeated for each row, the bottom-left 5x5 block consists of the first column of I' repeated for each column, and the bottom-right 5x5 block is I'."
56dc2b01.json,Move the target shape (color 3) to be flush against the anchor line (color 2) and place a new line of color 8 (azure) flush against the opposite side of the target shape.
56ff96f3.json,"For each unique color, identify the bounding box defined by the minimum and maximum row and column indices of its pixels, and fill that entire rectangular area with the corresponding color."
57aa92db.json,"Identify block-like objects and expand the base color block into the center of a cross, with the object's main color filling four arms of the same dimensions as the base color block."
5ad4f10b.json,"The output is a 3x3 grid where a cell (i, j) is filled with the primary color if a corresponding block of the secondary color exists at that position in the input grid; otherwise, it is 0."
5bd6f4ac.json,Extract the 3x3 sub-grid located at the top-right corner of the 9x9 input grid.
5c0a986e.json,"Extend a blue diagonal line from the top-left corner of the blue block upwards and left, and a red diagonal line from the bottom-right corner of the red block downwards and right."
5c2c9af4.json,"The output is a rectangular spiral of color 4 that starts from the grid boundary and winds inward, ending at the center point $P_2$, with the distance between turns determined by the distance $d$ between the collinear points $P_1, P_2, P_3$."
5daaa586.json,"The output grid is defined by a rectangular boundary in the input. The boundary colors (left, right, top, bottom) form the outer frame of the output. Internal ""seed"" pixels matching a boundary color trigger a fill from the seed's position toward that specific boundary."
60b61512.json,"For each connected object of color 4, identify its bounding box and fill all empty cells within that bounding box with color 7."
6150a2bd.json,The grid is rotated 180 degrees.
623ea044.json,"The output grid contains all points (r, c) such that the absolute difference between the row index and the input point's row index equals the absolute difference between the column index and the input point's column index (|r - r0| = |c - c0|), effectively drawing an X-shape centered at the input point."
62c24649.json,The 3x3 input grid is mirrored both horizontally and vertically to create a 6x6 output grid.
63613498.json,Identify two shapes with the same orientation and replace the one farthest from the reference shape (Color 5) with Color 5.
6430c8c4.json,"The output grid is a 4x4 grid where a cell is color 3 (green) if the corresponding cells in both the top 4x4 grid (Grid A) and the bottom 4x4 grid (Grid B) are color 0 (black); otherwise, the cell is color 0."
6455b5f5.json,Identify connected regions of 0s separated by 2s. Fill the largest region with 1s and the smallest region(s) with 8s; all other regions remain 0.
662c240a.json,"The output is the 3x3 block with a (6, 3) color distribution; however, if there are two blocks with a (5, 4) distribution and one with (6, 3), the last (5, 4) block is selected."
67385a82.json,"Identify all connected components of color 3. If a component's size is greater than 1, change all cells in that component to color 8; otherwise, keep them as 3."
673ef223.json,"For each azure pixel (color 8) in the row range of the first red segment, draw a horizontal line of azure pixels from the red segment to the pixel, change the pixel to yellow (color 4), and draw a full horizontal line of azure pixels from the opposite edge to the second red segment in the corresponding relative row."
6773b310.json,"The 11x11 input is divided into a 3x3 grid of 3x3 blocks. For each block, the output cell is 1 if the block contains more than one magenta cell (color 6), and 0 otherwise."
67a3c6ac.json,Each row of the input grid is reversed horizontally.
5582e5ca.json,Identify the most frequent number in the input grid and fill the entire output grid with that number.
67a423a3.json,"Identify the intersection point (r, c) of the vertical and horizontal lines. Create a 3x3 block centered at (r, c) where all cells are set to color 4, except for the intersection point itself, which retains its original color."
681b3aeb.json,"The output is a 3x3 grid based on the larger shape, with the smaller shape placed in a mirrored relative position to avoid overlapping non-zero pixels."
6855a6e4.json,Reflect the color 5 shapes across the outer edges of the color 2 brackets to move them inside the region defined by the brackets.
68b16354.json,Reverse the order of the rows in the input grid (vertical flip).
694f12f3.json,"The interior of the smaller yellow rectangle is filled with color 1, and the interior of the larger yellow rectangle is filled with color 2."
6a1e5592.json,"Convert 0-cells in the top section to 1s and project the bottom 5-shapes upwards into 1s, aligning them with the columns of the 5-shapes and the top holes."
6aa20dc0.json,"The grid consists of a background of 3s with various colored blocks (4s, 8s, 1s) arranged in specific patterns across the 22x22 area."
6b9890af.json,"The output grid maintains the dimensions of the red (color 2) rectangle, keeping its border. The interior of the rectangle is filled by scaling the smaller shape of color S to fit the interior dimensions using a uniform scaling factor."
6c434453.json,"Identify connected components of color 1. If a component is a 3x3 square with a hole in the center, replace it with a 3x3 cross of color 2. Otherwise, leave the component unchanged."
6cdd2623.json,"Identify a color that appears only on the edges of the grid. For every pair of points of that color on opposite edges, draw a full line (horizontal or vertical) connecting them across the grid."
6cf79266.json,Identify all 3x3 blocks of 0s in the input grid and replace all the 0s within those blocks with 1s.
6d0160f0.json,"Identify the 3x3 sub-grid containing the number 4. Determine the relative position (r, c) of the 4 within that sub-grid. Copy the contents of the source sub-grid to the destination sub-grid located at (r, c) in the 3x3 layout of sub-grids, clearing all other sub-grids while preserving the grid lines of 5s."
6d0aefbc.json,Each row of the input grid is concatenated with its own reverse to create a horizontal reflection.
6d58a25d.json,"Identify the horizontal and vertical span of the core shape. For every column within that horizontal span that contains a scattered point below the core shape, draw a vertical line of the scattered point's color from the first empty cell below the core shape down to the bottom of the grid."
5521c0d9.json,Each colored rectangular block is shifted vertically upwards by a distance equal to its own height.
67e8384a.json,"Each row of the 3x3 input is concatenated with its reverse to form a 6-element row. The final 6x6 grid is constructed by stacking these rows in the order R1', R2', R3', R3', R2', R1'."
6e02f1e3.json,"The output is a 3x3 grid where the placement of 5s depends on the number of unique colors in the input: 1 color = top row, 2 colors = main diagonal, 3 colors = anti-diagonal."
5614dbcf.json,"Divide the 9x9 grid into nine 3x3 blocks. For each block, the output pixel is the most frequent color in that block, ignoring color 5."
6d75e8bb.json,Identify the bounding box of the azure (8) pixels and fill all black (0) cells within that bounding box with red (2).
6f8cd79b.json,Fill the border cells of the grid with the value 8 and keep the interior cells as 0.
6e82a1ae.json,"Connected components of color 5 are recolored based on their size: size 4 becomes color 1, size 3 becomes color 2, and size 2 becomes color 3."
6ecd11f4.json,"The output is a grid of the same dimensions as the input's colored pixel grid. A pixel is kept if its corresponding slot position in the larger grid is occupied by a block of the specified background color; otherwise, it is replaced by 0."
6e19193c.json,"For each L-shaped 3-cell figure, identify the empty cell in its 2x2 bounding box and extend a diagonal line from that empty cell moving away from the figure."
6fa7a44f.json,"The output grid is a vertical reflection of the input grid, consisting of the original rows followed by the same rows in reverse order."
72ca375d.json,Identify the bounding box of each distinct color and calculate its density (number of pixels of that color divided by the area of its bounding box). The output is the bounding box of the color with the highest density.
72322fa7.json,"Identify complete colored patterns (horizontal 3-7-3, cross 2-4-2, vertical 1-8-1, and diamond 2-0-2) and complete any partial instances of these patterns found elsewhere in the grid."
7468f01a.json,Extract the bounding box of non-zero elements and flip the resulting rectangular block horizontally.
7447852a.json,The grid is populated with 2s in a repeating pattern across rows (Row 0: every 4th; Row 1: every 2nd; Row 2: every 4th starting at index 2). 4s are then placed in specific periodic gaps between the 2s: Row 0 fills the 2nd and 5th gaps; Row 1 fills every 3rd gap starting from the 0th; Row 2 fills every 3rd gap starting from the 1st.
73251a56.json,Fill the 0s (holes) in the grid by identifying the most frequent non-zero color on the diagonal (where r-c = constant) that the cell belongs to.
74dd1130.json,"Transpose the input grid, swapping rows with columns."
746b3537.json,"Reduce each row to its unique elements while preserving order, then remove consecutive identical rows."
760b3cac.json,"The azure shape is reflected across a vertical axis determined by the position of the top pixel of the yellow shape: if the top pixel is at column 3, reflect across x=2.5; if at column 5, reflect across x=5.5. The final grid contains both the original and reflected azure shapes along with the yellow shape."
776ffc46.json,"Identify shapes of color 1 outside of color 5 containers that match the geometry of template shapes found inside those containers, and change their color to match the template shape's color."
75b8110e.json,"The 8x8 input grid is divided into four 4x4 quadrants. The output grid is formed by taking the value at each relative position (i, j) across the four quadrants based on a priority order: 5 (Grey) > 6 (Magenta) > 9 (Maroon) > 4 (Yellow) > 0 (Black)."
77fdfe62.json,"Extract the inner grid (excluding the border of 1s) and replace each '8' with the value of the closest corner of the original input grid, while keeping '0's unchanged."
780d0b14.json,"Identify the layout of blocks separated by zeros, determine the primary color of each block, and create an output grid where each cell contains the primary color of the corresponding block."
794b24be.json,"Count the number of 1s in the input grid (n) and place n 2s in a fixed sequence of positions: (0,0), (0,1), (0,2), (1,1)."
7b7f7511.json,The input grid consists of two identical smaller grids stacked either horizontally or vertically; the output is a single instance of that repeating grid.
7837ac64.json,The input grid is divided into a 3x3 conceptual layout based on grid lines. Colors placed on these lines are mapped to the corresponding cells of a 3x3 output grid based on their spatial position.
7b6016b9.json,"Preserve the original non-zero color (7). Replace all 0s that are enclosed by the original color with 2, and replace all 0s that can reach the grid edge (flood-fill) with 3."
7c008303.json,"The 6x6 pattern grid is divided into four 3x3 sub-grids. The 3s in each sub-grid are replaced by the corresponding value from the 2x2 replacement grid (top-left, top-right, bottom-left, bottom-right), while 0s remain unchanged."
7ddcd7ec.json,"Identify the 2x2 square of the target color. For cells of that color in the topmost and bottommost rows that are outside the 2x2 square, extend diagonals outward toward the grid boundaries (up-right/up-left for top row, down-right/down-left for bottom row)."
7e0986d6.json,"Majority color cells remain unchanged. Minority color cells are converted to the majority color if they have two or more majority color neighbors; otherwise, they are converted to 0. Zero cells remain 0."
7f4411dc.json,"Identify connected components of the same color and retain only the largest perfect rectangle within each component, provided its dimensions are at least 2x2. All other pixels are removed."
7fe24cdd.json,"The 6x6 output grid is composed of four 3x3 quadrants: the original input (top-left), the input rotated 90° clockwise (top-right), the input rotated 90° counter-clockwise (bottom-left), and the input rotated 180° (bottom-right)."
7df24a62.json,Identify a seed pattern (a block of 1s containing 4s) and find other groups of 4s that match the relative spatial arrangement of the seed's 4s (including rotations or reflections). Replicate the seed's block of 1s around these matching 4s.
