Task,gemma-4-31b-it
14b1eeaa.json,"Vertical lines are transformed into horizontal lines at the corresponding row index, and horizontal lines are transformed into vertical lines at the column index of the last vertical line. Colors are assigned based on length: longest (Color 1), middle (Color 4), and shortest (Color 2)."
14f5ea73.json,Mirror the 3x3 input grid both horizontally and vertically to create a 6x6 grid.
161b175b.json,"Magenta shapes are expanded by 2 pixels in each dimension. Solid shapes get a yellow border; hollow shapes get a yellow border, a magenta inner border, and a green center. The transformed shapes are then repositioned to the edges of the grid."
167827d0.json,"The grid is divided into four quadrants by a central cross. A seed shape in the bottom-right quadrant is reflected across the vertical axis to the bottom-left, across the horizontal axis to the top-right, and across both axes to the top-left. The central cross is removed, and the seed color is maintained."
167b7003.json,"The 3x3 block (green perimeter, red center) moves its center to the nearest red pixel. In the case of a distance tie, the block moves left."
16ffb85c.json,"The output is a scalar value determined by the shape formed by the non-zero cells in the 3x3 grid: X-shape = 7, C/L-shape = 1, Z/S-shape = 2, and Plus-shape = 8."
1713862d.json,"The input is divided into three 4x4 blocks. Each block's pattern of 0s is mapped to a specific value (Pattern A=3, B=8, C=4, D=2), and the output is a 3x3 grid where each row is filled with the value corresponding to the respective input block."
175922ee.json,"The output grid size M is (number of non-zero elements in input) * 5. The input sequence is placed in row R = (number of non-zero elements - 1) * 5, and each subsequent row is a shifted version of the input sequence where the sequence moves one column to the left for each row increase."
17e1cf6c.json,"Transpose the input grid, shift colors (1→3, 2→2, 3→4, 4→8, 8→1), and create a base shape from the outer shell and ""spikes"" (full rows/columns) from the inner shell, with spikes taking priority."
18fbd1a7.json,"Transpose the input, flip vertically, change color (even to 3, odd to 8), then create a 6x8 grid by mirroring the result horizontally and then vertically."
19122b72.json,"The '2' shape is extracted from its bounding box, rotated 90 degrees clockwise, and then reflected across the vertical axis. The resulting shape is then centered within the bounding box defined by the '3' pixels."
19a0ec95.json,"Transpose the grid, rotate it 180 degrees (equivalent to reflection across the anti-diagonal), and apply a color replacement where the most frequent color is mapped to a specific target color and all others are set to 5."
19d24172.json,"Identify the non-zero sequence at the end of each row, reverse it, and place the reversed sequence at the beginning of the row."
19e645d3.json,"The output grid consists of three rows, where each row is filled with a single value. The values for the rows (R1, R2, R3) are derived from the input columns (C1, C2, C3) using a mapping that varies by example but follows a pattern of relative differences or shifts. Based on the provided examples, the mapping for the test input (3, 2, 8) is derived from the most consistent mappings: 3 maps to 6 or 9, 2 maps to 5, and 8 maps to 6 or 4. Following the pattern in Example 2 (where 3 maps to 6 and 8 maps to 4), the predicted output is 9, 5, 6."
19f7a34f.json,"The output grid is split into two halves (columns 0-4 and 5-9). Each half contains a border and a vertical line at the column index of the corresponding input pixel. The colors are determined by the formulas O1 = (I2 + 4) mod 10 and O2 = (I1 + 6) mod 10, where I1 and I2 are the colors of the input pixels."
1a110b1e.json,"The azure rectangle's interior is filled with azure, the remaining outline is changed to grey, and the gap in the outline is filled with azure and extended as a line to the nearest grid edge."
1a6058cc.json,"Split the input grid into two 5x6 grids (Left and Right) separated by a central column, perform a bitwise XOR operation on the two grids (where 3 XOR 3 = 0 and 3 XOR 0 = 3), and transpose the resulting 5x6 grid into a 6x5 output grid."
1ab98981.json,"The output is the first block of the input grid, rotated 270 degrees clockwise (90 degrees counter-clockwise)."
1b124939.json,"The input grid consists of 2x1 blocks of colors. The most frequent color is identified as the background. The other three colors and their counts are extracted. The output is a 3x1 grid containing the counts of these three colors, sorted in ascending order, but with the smallest count incremented by 1 in some cases or modified based on the specific color values. For the test input, the other colors are 4 (count 5), 1 (count 3), and 8 (count 2). Sorting these counts gives 2, 3, 5."
1b8bf9e1.json,"Identify non-line colored blocks at intersection points and invert their relative spatial positions (top becomes bottom, left becomes right) within a 3x3 output grid."
1bce238c.json,"Blocks are mirrored vertically, repositioned using the formula output_row = 8 - input_row, and extended downwards with color 3."
1bd28b02.json,Rotate the shape 90 degrees clockwise around the grid center and shift it horizontally so the leftmost column aligns with the center column of the grid.
1c542d91.json,The input coordinates of the '3's are transformed to determine the positions of two '1's. A cross shape made of '3's is then centered at the midpoint of these two '1's.
1c557f31.json,"For each square, swap the border and center colors, then surround the resulting square with a border of the original border color with a thickness equal to the original square's size minus two."
1c6836b4.json,"Count the frequency of each unique color in the input. Sort colors by frequency in descending order. Create a grid where the height is the maximum frequency and the width is the number of unique colors. Each column corresponds to a sorted color, filling the bottom cells with that color based on its frequency and the top cells with 0."
1d2c24f6.json,"Input rows are mapped to 1x4 patterns based on pixel positions (ends, middle, or both). A 3x4 pattern (R1, R2, R3) is constructed where R2=T1, R3=T0, and R1=T0 (unless T0 and T1 are complements). The final 9x4 grid is a mirrored vertical repetition of this pattern: (R1, R2, R3), (R3, R2, R1), (R1, R2, R3)."
1d468abf.json,"The output grid size is (5*N) x (5*N) where N is the number of distinct colors on the input edges plus one. Edge colors are expanded by factor N and transformed via a color cycle (1->4->3->6->8->7->2), while internal 2x2 blocks are scaled to 2N x 2N and shifted to (r*N, c*N) using the same color cycle."
070b84d5.json,The rule is to identify the dominant color of each column in the input grid and create an output grid where each row consists entirely of the dominant color of the corresponding input column.
1de12dc9.json,"The output grid size matches the smaller multi-colored block. Cells in the output grid are populated with values from the multi-colored block if a corresponding single-color block exists at that relative position in the input grid; otherwise, they are 0."
1e78da08.json,"Extract the pattern from the bottom-left quadrant, rotate it 90 degrees clockwise, change its color to the divider color, and tile this pattern into all four quadrants of a grid with size (n-1)x(n-1)."
1fe73ca5.json,"The output is a 2x2 grid derived from a repeating 2x2 block found in the input grid, specifically the vertical flip of a block that appears twice and contains all colors present in the grid."
2026e2f0.json,"Transpose the L-shapes (r, c) -> (c, r), identify their center pixels, and draw diagonal lines from these centers (extending bottom-right for upper/left centers and top-left for lower/right centers), removing pixels adjacent to the L-shapes."
203bbaba.json,"Identify the 3x3 portion of the non-grey block, transpose it, and place this transposed block at the swapped (column, row) coordinates of every 3xN block found in the input."
206096ef.json,"The output grid is a logical XOR of the two input grids, where non-zero values (4 and 1) are treated as True and 0 as False; the result is represented by the value 2."
20b14116.json,"The pattern is identified by its bounding box center. The output consists of two copies of the original pattern rotated 180 degrees. The centers of these two output patterns are located at $C_1 = 6_{pos} - \frac{1}{2}(P_{pos} - 6_{pos})$ and $C_2 = 6_{pos} + \frac{1}{2}(P_{pos} - 6_{pos})$, where $6_{pos}$ is the position of the value 6 and $P_{pos}$ is the center of the original pattern. If the difference is odd, the result is rounded."
20f94a8e.json,"The output grid is a 3x4 representation where a cell is green (3) if the corresponding cells in the left (L) and right (R) 4x3 input grids both contain non-zero values, with the resulting coordinates transposed."
2244d184.json,"The transformation is a transpose of the input grid, where vertical segments become horizontal and horizontal segments become vertical, effectively swapping the row and column indices of all colored pixels."
2253b352.json,"The rule is to transpose the entire grid (swap rows and columns). Then, identify all rectangular ""frames"" (hollow rectangles of 1s). If a frame was ""perfect"" (all boundary pixels are 1 and all internal pixels are 0), it is colored 3 in the transposed grid. If it was not perfect, it remains color 1. All other non-frame pixels are simply transposed."
22eb7af8.json,"Transpose the input grid, change the original lines to color 2, and fill the resulting enclosed regions with alternating colors 1 and 8 above the lowest horizontal line, and color 0 below it."
2361d3ab.json,"Apply a specific color mapping to the 3x3 input to get grid M. Create grid M' by transposing M and reversing its rows. The output is a 6x6 grid where the top three rows are M concatenated with M', and the bottom three rows are the reverse of the top three rows in reverse order."
23af396b.json,"Fill the outer boundary of the grid with the value 5, leaving the interior cells as 0."
24318e65.json,"The colors of the concentric layers undergo a cyclic shift where the color of the third layer (L3) moves to the first (L1), the first (L1) moves to the second (L2), and the second (L2) moves to the third (L3)."
246d2e79.json,"The input grid contains 0s and 3s. The output grid is a 10x10 grid where 5 is the background. The 0s in the input act as seeds for patterns of 1s, 2s, and 3s in the output. Specifically, 0s in the top-left and bottom-left regions tend to generate 1s and 2s, while 0s in the right and center regions generate 3s and 2s. The patterns are small clusters (triangles, lines, or single points) centered around or adjacent to the original 0 positions."
2498386c.json,"The mirror (small diamond) shifts to the column of the object's center. The object is then reflected both horizontally and vertically across the mirror's new center point, and the final grid is the union of the shifted mirror and the symmetric object."
249f603a.json,"The output grid is constructed by identifying the complement sets (gaps) of the positions of '2's in the first column (R_col0) and the last row (C_row9). These complement sets define the rows (R_out) and columns (C_out) for the output. '2's are placed at (R_out, 9) and (9, C_out), and '5's are placed at the intersections of R_out and C_out."
24a82b6b.json,"The output grid size is (3*S)x(3*S), where S is the number of non-zero elements in the input grid. The output is a 3x3 grid of S x S blocks. The mapping from input position (r, c) to output block (r', c') is: (0,0)→(0,1), (0,1)→(0,1), (1,0)→(2,1), (1,2)→(1,0), (2,0)→(0,2), (2,1)→(0,0) if S is odd and (2,2) if S is even, and (2,2)→(1,2). The values V are generally preserved, but some specific values at (1,2) or (2,1) may change."
2508d65c.json,"Non-zero elements in the bottom row (row 5) at column c create a vertical checkerboard pattern: in odd rows, the color is at column c; in even rows, the color is at columns c-1 and c+1."
252537f7.json,"The output color for each row is determined by the column index (Col) of the 5s: Row 0 uses Max(Col + 3), Row 1 uses Min(Col + 3), and Row 2 uses Min(Col + 3)."
253e633a.json,"Count the number of 2x2 squares of color 1 (blue) in the input grid. The output is a 1x5 grid where the first n elements are 1s and the remaining are 0s, where n is the count of 2x2 squares."
25de6aee.json,"Rotate each object 90 degrees clockwise, translate their positions via a 90-degree clockwise rotation of the grid, and transform colors 3 and 5 into color 9."
261d659f.json,The output is the 2x2 quadrant that differs from the other three quadrants in the 5x5 grid.
26a26b4f.json,"Identify the compact block of a single color, extract it as a subgrid, and rotate it 90 degrees clockwise."
26ab566d.json,"Identify rectangles formed by color 3, fill their interior cells with color 2, and set all other cells (including boundaries) to 0."
26d930bd.json,"Segments of color 5 are recolored based on length (longest=1, middle=4, shortest=2) and transposed: vertical segments (Column i) become horizontal (Row i) and horizontal segments (Row i) become vertical (Column 9-i), preserving their start/end indices."
2728f090.json,"The transformation extracts pixels from the top and bottom halves of the input grid, alternating between them. For each non-empty row, the column index $C$ in the left half is mapped to $\max(0, C-1)$ in the output. Colors are transformed via a cycle ($1 \rightarrow 2 \rightarrow 8 \rightarrow 7 \rightarrow 1$), with 6 remaining 6 and 7 becoming 1. The resulting 6-row sequence is then mirrored vertically to create an 11-row output."
27e23128.json,"Transpose the input grid dimensions. Map the two colored points (2 and 8) to new coordinates by swapping row/column indices and centering the original row range within the new width. Connect the points with an L-shaped path of color 4, using the row of point 8 and the column of point 2 as the corner."
27e9a0fa.json,The output is a 3x3 grid where the number of non-zero elements matches the number of non-zero elements in the 10x10 input grid.
2822a591.json,"Mirror points across the vertical axis (x=4.5), apply a color mapping (2→7, 3→2, 6→8, 7→6, 8→3), and draw lines of the mapped color from mirrored points to the mirrored 2x2 square if they share a row or column."
287c0020.json,"The output grid is a transpose of the input grid where the input columns become the output rows. All objects are shifted horizontally to a common set of columns (S, S + height - 1), where S is the top row of the object that is centrally located by column in the input grid."
28f3dcec.json,"The output grid is generated by repeating a period-6 pattern of columns [ModA, B, ModA, ModB, A, ModB], where ModA=(6,6,0), B=(0,4,4), ModB=(0,6,6), and A=(4,4,0). The starting point of the pattern is determined by a shift based on the input grid width (W) and the first element of the first row (R0[0]): if R0[0]==0, shift = (W-11) mod 3; if R0[0]==4, shift = ((W-11) mod 3) + 3."
28f427e3.json,"The output grid dimensions are determined by the number of horizontal and vertical dividing lines plus one (Height = horizontal lines + 1, Width = vertical lines + 1). The output color is the background color modulo 6."
294510e0.json,"The special cluster is rotated 90 degrees clockwise, colors are mapped (8 to 4, 4 to 8), and the resulting shape is placed at positions derived from the top-left coordinates of the repeating color-6 clusters using the transformation (r, c) -> (c, 9-r-1)."
295649a1.json,"For any column containing two or more cells with a value of 1, all cells located between consecutive 1s in that column are filled with the value 2."
29836e31.json,"The output grid size is (N*3)x(N*3) where N = 9 - P (P is the number of non-zero pixels in the input). The input pattern is placed into P blocks of size 3x3, starting from the bottom-rightmost block and moving left along the bottom row. Colors transform according to the sequence 2 -> 6 -> 8 -> 2, while others remain the same."
2cca9e33.json,The output is a 2x2 grid filled with the color of the rectangular shape that has the larger total area (width x height).
1daebed7.json,"Replace the main color (1) with 8, maintain color 4, and surround clusters of color 4 with a border of color 2, while sparsifying the main color 8."
0bc6ef6a.json,"The output 3x3 grid is formed by taking the most frequent non-zero element from each 3x3 block of the 9x9 input grid. If no element repeats or if there is a tie for the most frequent non-zero element, the output for that cell is 0."
2daba3eb.json,"Identify the rectangle boundary of a single color, extract the interior pixels, and rotate the resulting grid 180 degrees."
2e5464af.json,"The input grid is transposed (rotated 90 degrees counter-clockwise), shapes are simplified to rectangular blocks, and colors are mapped according to the cycle 2 -> 5 -> 4 -> 7 -> 3 -> 2."
2e6ad090.json,"The output grid dimensions are (input_cols x input_rows). Let L be the last column of the input and L' be its reverse. Let s be the value of the second-to-last column. The output consists of L' repeated as rows of single values for (input_cols - 2) / input_rows times, followed by a row of value s, and finally a row containing the sequence L'."
2eb8b8a6.json,"Identify rows containing segments of color 2. Mirror the lengths of these segments vertically. For each row, place a new segment ending at the original last column, consisting of ceil(length/2) eights followed by floor(length/2) twos."
2f4dc5e6.json,The output is a 3x6 grid formed by mirroring a 3x3 target grid. The target grid is derived from the input by replacing the most frequent color with a secondary color and applying a specific spatial transformation (rotation and mirroring) to the input's color distribution.
2f7716d6.json,"Transpose the grid dimensions, rotate and mirror the 2x3 ""U"" shapes into 3x2 shapes, apply a color mapping based on the original row index (r >= 2: 8->6, 4->6, 6->3, 3->1), and place a marker of color 4 at the far right of the middle row of each shape."
2fd8c455.json,"Identify 2x2 blocks of 8s with one missing cell. Rotate the block positions 90 degrees clockwise with a shift, and rotate the relative position of the missing cell 90 degrees clockwise, replacing that specific cell with a 1 and the others with 8s."
30c55c1b.json,"Flip the input grid vertically, apply a color mapping (1→4, 2→6, 3→5, 4→2, 5→3, 6→8, 8→1), and repeat the resulting grid twice vertically."
3379ece0.json,The output is created by concatenating a horizontally flipped version of the input grid with the original input grid.
337e7767.json,Identify the color of the only hollow shape (a shape containing a hole of zeros) in the grid.
33ceb969.json,"Reflect the pattern across the line y=x by swapping row and column indices (r, c) -> (c, r), and increment the color value by 1 (C -> (C mod 8) + 1)."
3447151b.json,"Identify contiguous color segments, sort them by length in descending order, and map their colors to a specific output palette. Create a grid where each column corresponds to a sorted segment, with the column height equal to the segment's length."
34d6e31c.json,"The input is divided into two equal regions. The output is the transpose of the first region, where the background color of the first region is replaced by the background color of the second region, and foreground colors are mapped to corresponding colors from the second region."
34e8e22f.json,"The output grid is a scaled-up version of the input grid, where the scale factor equals the number of distinct non-zero colors. The input grid is reflected across the horizontal axis, and colors are transformed according to the cycle 2→6→7→9→8→3→2 (with 0, 1, 4, 5 remaining unchanged)."
3513e494.json,"The output grid consists of three rows of zeros, followed by a copy of the input's third row (index 2), and a final row derived from the input's second row (index 1) by replacing all 0s with 5s."
353d12cf.json,Replace cells containing color 4 (yellow) with the value of the cell in the mirrored row (row 15-i) at the same column.
357490e7.json,The provided reasoning text is incomplete and does not contain a final predicted grid or scalar value.
360a2589.json,"The grid is divided into two 6x5 sections (Part A and Part B) by a red row. The output is a 5x6 grid where cell (i, j) is 3 if the values at Part A(j, i) and Part B(j, i) are different, and 0 if they are the same."
36a13b85.json,Transpose the color 8 block and change its color to 2; transpose the color 3 dots and change their color to 8; create a color 3 V-shape starting from a meeting point adjacent to the color 2 block and aligned with the transposed dots.
36f50878.json,"Identify the centers of 5x5 hollow blue rectangles, reflect these centers across the line y=x, and draw new 5x5 hollow blue rectangles at the reflected positions. Additionally, draw azure vertical and horizontal lines passing through the reflected centers, with blue pixels taking priority over azure."
37102933.json,Count the number of distinct connected components (shapes) of non-zero colors in the input grid.
3737ff52.json,"Identify rectangles of color 2, transpose their dimensions, shift them vertically such that the new top gap equals the original bottom gap, maintain the original left gap, and color the corners 4 and the interior 2."
38b45b9a.json,"The output 3x3 grid is formed by mapping specific coordinates from the 7x5 input grid: (0,0) maps to (0,0), (0,4) to (0,2), (1,4) to (0,1), (1,0) to (1,0), (5,0) to (1,2), (6,0) to (2,0), (6,4) to (2,2), (6,1) to (2,1), and (0,1) to (2,1)."
392c8a24.json,"Count the number of zeros in the input grid; if the count is even, the output is 8, and if the count is odd, the output is 0."
39bdcd90.json,"Identify the 5x5 square of color 3 in the input grid. Extract a 5x5 grid using the same columns as the square, but using rows that are the vertical reflections of the square's rows across the horizontal center of the 16x16 grid (row r becomes row 15-r)."
3aa057db.json,Identify the anchor color forming a diamond. Create a cross consisting of a horizontal line at the row of the leftmost/rightmost anchor points and a vertical line at the mirrored column of the topmost/bottommost anchor points (mirrored column = width - 1 - column_index).
3ab1e159.json,"Identify the repeating unit in the columns of the central non-zero block. Create a 5-row output grid where the width is twice the height of the input block. Map the columns of the input block to output rows 2 and 3, filling them by repeating the identified units."
3ab36004.json,"Transpose the input grid and its borders. Retain only the inner points that match the original border colors, placing them in their transposed positions within the new border frame."
3ab8310f.json,"Rotate each orange rectangle 180 degrees around the grid center, preserving its dimensions. Fill the interior with color 2 (red) if both dimensions are odd, and color 1 (blue) if either dimension is even."
3b1ba621.json,Identify the non-zero object and swap the two colors present within its bounding box.
3bc467c8.json,"Swap boundary colors 8 and 3, and place a cross pattern of color 2 within the central area."
3c06d5f3.json,"Extract the azure (8) digit bounding box, flip it vertically, mirror it horizontally, replace internal zeros with red (2), and shift the resulting shape to start at row 1 and column 0."
3c2d97d4.json,"Rotate the positions of the 1s in the input grid 90 degrees clockwise around the center of the 9x9 grid using the formula (r, c) -> (c, 8-r), and place a 3x3 pattern (5 1 5 / 1 0 1 / 5 1 5) centered at each resulting coordinate."
3c444483.json,The output is the 3x3 grid formed by the fourth identified 3x3 block in the input grid.
3cd8f567.json,"Transpose the grid, reverse the elements in each row, and replace color 7 with color 1."
3e0a85fb.json,"Identify dominant color bands; if horizontal, output a vertical column of colors from top to bottom; if vertical, output a horizontal row of colors from left to right."
3e595af6.json,"The central grid is divided into four quadrants. TL and BR quadrants are inverted (0s become the assigned color, 8s become 0), while TR and BL quadrants are kept the same (8s become the assigned color, 0s stay 0). Colors are derived from the input grid's corners."
3eb261da.json,"The output grid is formed by taking the non-zero rows at the bottom of the input grid (k rows), reversing them for the first k columns, filling the middle 10-2k columns with zeros, and placing the non-zero rows in original order for the final k columns. The output height matches the input width."
3f4cff57.json,"The output is a 3x6 grid consisting of a 3x3 grid and its horizontal mirror. The 3x3 grid is derived from the input by applying a specific color shift based on the cell's position: (0,0) and (2,0) shift by -2, (0,1) and (2,1) shift by -1, (0,2) and (2,2) shift by +1, (1,0) shifts by 0, (1,1) shifts by +1, and (1,2) shifts by +1."
3f7b6909.json,"The output grid is a 4x4 grid where a cell (r, c) is 2 if either Grid A or Grid B has a non-zero value at that position, and 0 otherwise."
3f92cc06.json,"The 9x9 input is divided into four 4x4 quadrants. The output 4x4 grid is determined by the sum of the colors at each corresponding position (i, j) across the four quadrants, mapping these sums to specific output colors based on observed patterns in the training examples."
414329f0.json,"Pairs of points of the same color define diagonal lines (sum-diagonal or difference-diagonal). Colors are mapped as follows: 9→6, 6→9, 7→3, 3→2, 2→7."
42169da2.json,"Calculated centroids for each color, normalized them to a 3x3 grid, and placed the colors based on their relative positions, with the most scattered color (5) in the center."
425720ff.json,"Identify all blobs of the foreground color and retain only the largest perfect rectangles within those blobs that are larger than 1x1, removing all single pixels and non-rectangular extensions."
42987e01.json,"Identify all connected components anchored by color 9 (maroon). Translate each component so that its anchor point (color 9) is at the center (1, 1) of a 3x3 grid, and overlay all translated components onto the final grid."
42c8c185.json,"Reflect the input shapes across the line y=x, change the color from 8 to 9, and generate diagonal lines (slope 1) based on the median x-y value of each reflected shape, extending these lines to the grid boundaries."
43289d29.json,The output grid size is determined by the dimensions of the color 4 rectangle. Horizontal lines of other colors are ordered from bottom to top to define the columns of the output grid.
4332a5fa.json,"Reverse the vertical order of the three shapes and their relative vertical spacing, starting the first shape at row 1. Align all shapes to a single column determined by the median of the input columns minus one (if the column sequence is Down-Up)."
436f0cd8.json,"Replace color 3 with the missing power of 2 from {1, 2, 4, 8}. For the horizontal sequence, swap the 2nd and 3rd elements. For the vertical sequence, if it is the reverse of the horizontal, reverse the modified vertical sequence. Fill the corresponding row and column with these repeating sequences."
